2,2,2,0
2,4,5,0
2,8,11,0
2,16,17,0
2,32,51,0
2,64,135,0
4,4,18,0
4,8,34,0
4,16,64,0
4,32,0,2
4,64,35,4
8,8,71,0
8,16,0,1
8,32,0,2
8,64,39,4
16,16,0,1
16,32,0,2
16,64,47,4
32,32,48,4
32,64,94,8
64,64,177,16
